,VIS1,VIS2,MOT1,MOT2,DORATT2,DORATT1,VAN1,FP1,LIM1,LIM2,FP2,FP3,FP4,MOT3,DMN1,DMN3,DMN2
P5228,0.2495891600847244,0.4888119101524353,0.2968865036964416,0.2820435464382171,0.1707161217927932,0.2150779217481613,0.1970808058977127,0.1863878965377807,0.2315437346696853,0.2471739947795868,0.4247311353683471,0.2085092216730117,0.163452535867691,0.2293591052293777,0.2680148184299469,0.2060586363077163,0.13826314
P5210,0.3313161730766296,0.4327814877033233,0.3001829087734222,0.3001707196235657,0.1982674449682235,0.1926534324884414,0.295024573802948,0.2036433666944503,0.3018473088741302,0.2858705520629883,0.3185677826404571,0.317617654800415,0.1712313741445541,0.1977976113557815,0.3106489479541778,0.3379422426223755,0.17444105
P5244,0.3150649964809418,0.4495677351951599,0.1718171089887619,0.3087395131587982,0.2429230213165283,0.1288268268108368,0.1588798761367797,0.1477463245391845,0.6825785636901855,0.2908494472503662,0.3075925409793854,0.2239049822092056,0.1766732335090637,0.2536639869213104,0.3533082008361816,0.1854741722345352,0.18541563
P5243,0.3716374635696411,0.4508868157863617,0.2724313139915466,0.2731789350509643,0.184419184923172,0.1753075569868087,0.1752745062112808,0.1637967377901077,0.2244622558355331,0.2057122886180877,0.3640899062156677,0.1728781163692474,0.1330062299966812,0.2161743193864822,0.267901748418808,0.1743424534797668,0.15307924
P5236,0.4324775636196136,0.3892625570297241,0.2122506350278854,0.336881160736084,0.2232778221368789,0.2105066776275634,0.3229298889636993,0.2332261502742767,0.2134408503770828,0.1702798306941986,0.3713457584381103,0.2853409051895141,0.2286746054887771,0.3449801802635193,0.3324941396713257,0.3262347280979156,0.20158847
P5209,0.2796895802021026,0.4826427102088928,0.3438058197498321,0.2782742977142334,0.2025344520807266,0.2199748754501342,0.1514253467321396,0.1857399642467498,0.2426750212907791,0.1965322792530059,0.4234625101089477,0.2037936598062515,0.2771822214126587,0.1838206201791763,0.3915839195251465,0.1952855288982391,0.17162287
P5231,0.2116453051567077,0.4142171442508697,0.2913065552711487,0.4136785566806793,0.253935158252716,0.2255612164735794,0.220158576965332,0.1821021288633346,0.4941096603870392,0.2119906395673751,0.3272950053215027,0.1839382946491241,0.2081263810396194,0.1833746284246444,0.2206429094076156,0.3070614337921142,0.18248963
P5207,0.2442820221185684,0.3411851525306701,0.2471857070922851,0.34921595454216,0.157633289694786,0.1697297245264053,0.2249953597784042,0.172152891755104,0.2095893919467926,0.1805994212627411,0.2767352759838104,0.1180931776762008,0.1299178898334503,0.3119218647480011,0.2334076911211013,0.1779488772153854,0.14730692
P5238,0.3755379617214203,0.5534644722938538,0.5115276575088501,0.3846571743488312,0.2570797204971313,0.2955628335475921,0.27756068110466,0.2401542216539383,0.1836156845092773,0.231553167104721,0.3428440690040588,0.209191620349884,0.1977540850639343,0.4279430508613586,0.4011366069316864,0.2603284120559692,0.17999227
P5254,0.2994950115680694,0.4807583689689636,0.2249879539012909,0.3188618123531341,0.2067339122295379,0.2464981824159622,0.2003551572561264,0.1646047085523605,0.1946181356906891,0.374233990907669,0.4505872726440429,0.2187327891588211,0.1931872516870498,0.3127838373184204,0.2619752585887909,0.2022148519754409,0.1783369
P5253,0.3616324067115783,0.4854975938796997,0.3077217042446136,0.2970514297485351,0.2195387929677963,0.2870275676250458,0.2036476582288742,0.378898411989212,0.2279546558856964,0.2316213101148605,0.398476094007492,0.2126898169517517,0.317689836025238,0.2771739959716797,0.3641985654830932,0.3889908790588379,0.31257507
P5201,0.3101255297660827,0.3495083153247833,0.3157918155193329,0.4058100879192352,0.2034943699836731,0.3238194584846496,0.4130441546440124,0.2773638069629669,0.3437153100967407,0.1676492840051651,0.4775551259517669,0.2299694567918777,0.2425637990236282,0.2183669954538345,0.3237926661968231,0.2619943022727966,0.24993503
P5206,0.3501378893852234,0.5143105387687683,0.3125602006912231,0.4492390155792236,0.1825677752494812,0.2028117477893829,0.3097213208675384,0.249752476811409,0.2885062098503113,0.2783419489860534,0.4402834177017212,0.1435414999723434,0.2155693769454956,0.4505350291728973,0.4134505689144134,0.2239506542682647,0.15499933
P5230,0.3091926574707031,0.2636301219463348,0.2338763177394867,0.27128466963768,0.2579220533370971,0.1929348707199096,0.1759836077690124,0.1755745857954025,0.1891636103391647,0.2248110026121139,0.2922172546386719,0.1577520966529846,0.1231549531221389,0.3742498457431793,0.3110252916812897,0.2141301929950714,0.16906959
P5237,0.2424562871456146,0.4369605183601379,0.3034377992153168,0.3562549948692322,0.3230222463607788,0.2573795318603515,0.2809016704559326,0.1683541238307953,0.290620893239975,0.2460246533155441,0.5075913071632385,0.1217307895421981,0.2121994495391845,0.1753974258899688,0.3611908257007599,0.3191799819469452,0.17975935
P5208,0.1993986070156097,0.349884033203125,0.1575343459844589,0.2517944276332855,0.1711972504854202,0.1835332512855529,0.2481583654880523,0.2154972106218338,0.3567777276039123,0.1878175437450409,0.3943325579166412,0.2000254541635513,0.2321054339408874,0.2143809050321579,0.2932669818401336,0.2399455308914184,0.23046154
P5252,0.2929964959621429,0.3770489692687988,0.4767354428768158,0.4180205464363098,0.2080731987953186,0.3226453065872192,0.3082139492034912,0.2543371617794037,0.5286157727241516,0.2113101631402969,0.5029244422912598,0.1772900819778442,0.1886547952890396,0.3152366280555725,0.3577238917350769,0.2243438512086868,0.19368343
P5215,0.3813822865486145,0.4645737409591675,0.1813816875219345,0.3211247622966766,0.2074454724788665,0.1648754179477691,0.3276923298835754,0.2279481887817382,0.2529238760471344,0.200647234916687,0.3646677732467651,0.1939457356929779,0.2746157646179199,0.1673957705497741,0.4941245913505554,0.3269912302494049,0.20542865
P5212,0.2266587764024734,0.300959050655365,0.2717696726322174,0.2924170196056366,0.2000333666801452,0.1951301842927932,0.1709671169519424,0.228637084364891,0.2937025129795074,0.4181888997554779,0.2608560025691986,0.1692928373813629,0.2315019220113754,0.3291468322277069,0.3489682376384735,0.2360183000564575,0.21962792
P5224,0.3082423508167267,0.4388541281223297,0.2615137994289398,0.2788983583450317,0.2306492179632187,0.2205552160739898,0.2529203593730926,0.1657010167837143,0.311716079711914,0.1551515460014343,0.3879718482494354,0.3244393467903137,0.3130059242248535,0.2044548541307449,0.3106738030910492,0.3467659950256347,0.27800578
P5247,0.3794479668140411,0.6118144989013672,0.4722127318382263,0.3134151995182037,0.1696449369192123,0.3663293421268463,0.2456130236387252,0.2678262293338775,0.2401042729616165,0.2164890021085739,0.5765042304992676,0.236066922545433,0.2178901582956314,0.2715750932693481,0.3694057762622833,0.2743285000324249,0.16280915
P5249,0.2468528002500534,0.4081839025020599,0.3973918855190277,0.4133826196193695,0.2133257538080215,0.294601172208786,0.2748685777187347,0.2064255774021148,0.4744683504104614,0.1723246872425079,0.3269045054912567,0.1933431029319763,0.2395623326301574,0.2313431948423385,0.3134447932243347,0.2995301187038421,0.18935375
P5225,0.3045525848865509,0.494357168674469,0.4769891798496246,0.3224128484725952,0.1897265762090683,0.3550228774547577,0.3531435430049896,0.2906558811664581,0.2530651390552521,0.2291336804628372,0.2550107538700104,0.2102197408676147,0.2189657241106033,0.1884335875511169,0.3527455925941467,0.2824349105358124,0.20906821
